ID,Period,Match clock,Video time (s),Action,Team,Player,Second player,Successful,X (m),Y (m),End X (m),End Y (m),Norm X,Norm Y,Norm end X,Norm end Y,Goal X (m),Goal Y (m),Miss,On target,Pass outcome,xG,xT
be728ce7-d7ed-4b9d-a70d-ece8cc49609a,2nd half,7:50,470.89,Ground duel,Team Matto,Marek,Hubert,1,69,36.62,,,69,36.62,,,,,,,,,
59d2a316-8339-495f-a2e5-55d02837dbcc,2nd half,7:51,471.47,Pass,Team Matto,Marek,,1,63.16,38.34,72.1,47.62,63.16,38.34,72.1,47.62,,,,,,,0.004
db66473f-2b6e-4e75-b09a-66870f76f919,2nd half,7:53,473.23,Pass,Team Matto,Mateusz,,1,73.13,47.28,72.78,41.78,73.13,47.28,72.78,41.78,,,,,,,0
577d8a72-bb35-43b8-8ef9-bd296a40232e,2nd half,7:56,476.68,Pass,Team Matto,Marek,Sempu,0,76.91,39.37,83.44,38.34,76.91,39.37,83.44,38.34,,,,,intercepted,,
340f496e-9099-4df2-9a42-09af7e92d864,2nd half,8:02,482.11,Dribble,Team Sempu,Roszkol,Matto,0,64.88,33.87,,,40.12,34.13,,,,,,,,,
3741689f-9eb3-4b24-be8f-26ffa10c416e,2nd half,8:08,488.27,Pass,Team Matto,Matto,Kroma,0,67.28,33.87,101.66,47.28,67.28,33.87,101.66,47.28,,,,,intercepted,,
4739d529-9c37-44fc-94c4-028bf8e7a9b2,2nd half,8:14,494.92,Pass,Team Sempu,Kroma,Matto,0,91.69,46.25,57.31,21.15,13.31,21.75,47.69,46.85,,,,,intercepted,,
f4392834-f1fa-4e80-b5bb-e425b5d7fb7b,2nd half,8:21,501.48,Pass,Team Matto,Matto,,1,60.41,22.53,68.66,9.12,60.41,22.53,68.66,9.12,,,,,,,0.002
0e05597c-c5ea-4579-9d10-a6c9ed770f53,2nd half,8:25,505.65,Pass,Team Matto,Łukasz (?),,1,70.38,6.37,55.59,3.96,70.38,6.37,55.59,3.96,,,,,,,-0.006
ada1ba84-6efc-4013-aa1e-f5dc2aad3dfd,2nd half,8:28,508.8,Pass,Team Matto,Filip,,1,55.94,6.37,45.28,16.68,55.94,6.37,45.28,16.68,,,,,,,-0.001
e1c92797-501b-4384-b423-f04455472d4c,2nd half,8:32,512.88,Pass,Team Matto,Dawid,,1,47.66,17.56,54.56,10.84,47.66,17.56,54.56,10.84,,,,,,,0.002
d6edc3fe-d257-45fc-8dfc-655733369732,2nd half,8:39,519.48,Pass,Team Matto,Filip,,1,58.34,15.65,65.56,30.43,58.34,15.65,65.56,30.43,,,,,,,0.004
6b3ebab9-575e-4700-a437-65dc8087e02d,2nd half,8:41,521.74,Pass,Team Matto,Marek,,1,67.63,30.43,68.66,13.59,67.63,30.43,68.66,13.59,,,,,,,-0.001
10bebbf1-77ce-47c6-ab8f-6ff2140e5a21,2nd half,8:43,523.84,Pass,Team Matto,Filip,Mateusz (?),0,69,12.9,85.5,18.4,69,12.9,85.5,18.4,,,,,intercepted,,
735b07ba-52d6-493b-bcda-ca8ca41ba61f,2nd half,8:47,527.18,Pass,Team Sempu,Mateusz (?),,1,85.5,17.71,103.72,15.31,19.5,50.29,1.28,52.69,,,,,,,-0.003
1fec8ae1-afec-4eec-b7f3-08b6f82310c5,2nd half,8:58,538.11,Pass,Team Sempu,Kroma,Krzysiek K,0,89.63,21.15,87.57,41.78,15.37,46.85,17.43,26.22,,,,,intercepted,,
a2c7a604-030f-442b-9260-24a7d87a77dd,2nd half,9:00,540.84,Shot,Team Matto,Krzysiek K,,0,87.91,42.81,,,87.91,42.81,,,,,wide-right,0,,0.67,
6773abd4-7134-48b1-86e5-16404a920491,2nd half,9:06,546.86,Pass,Team Sempu,Kroma,,1,100.29,38,91.69,48.65,4.71,30,13.31,19.35,,,,,,,0
f28029b2-c08d-4bd5-93d0-8193f7fb2995,2nd half,9:11,551.46,Pass,Team Sempu,Sempu,Krzysiek K,0,91.69,48.65,83.1,49.69,13.31,19.35,21.9,18.31,,,,,intercepted,,
f8f7ec6c-19e2-40d0-99cf-3019ab87a952,2nd half,9:15,555.24,Dribble,Team Matto,Krzysiek K,Sempu,0,100.29,57.94,,,100.29,57.94,,,,,,,,,
a9e1860c-e0a3-48c4-aeb3-9a8559397cd4,2nd half,9:19,559.58,Clearance,Team Sempu,Sempu,,1,99.94,67.22,,,5.06,0.78,,,,,,,,,
a3a7368c-e685-403c-a87f-57760586c80b,2nd half,9:39,579.77,Pass,Team Sempu,Sempu,Marek,0,100.29,67.22,83.1,63.78,4.71,0.78,21.9,4.22,,,,,intercepted,,
59b00603-08c2-4f10-81f8-b98d976b6965,2nd half,9:43,583.56,Key pass,Team Matto,Marek,Bartek,0,82.75,63.78,96.85,33.53,82.75,63.78,96.85,33.53,,,,,intercepted,,
d34a6944-8b3a-4212-b518-31df8ed103b2,2nd half,9:45,585.51,Clearance,Team Sempu,Bartek,,1,97.19,33.53,,,7.81,34.47,,,,,,,,,
7fafd7ef-5f7b-4196-9135-ed9602fadd36,2nd half,12:01,721.1,Pass,Team Matto,Michał W,Matto,0,105,68,95.13,41.09,105,68,95.13,41.09,,,,,intercepted,,
f2bfc7b0-07bd-45ac-9923-162bcbeeed7d,2nd half,12:05,725.03,Clearance,Team Sempu,Matto,,0,94.79,40.75,,,10.21,27.25,,,,,,,,,
2c4bc1ad-3386-4a30-b4f8-d8be523165c5,2nd half,12:06,726.6,Pass,Team Matto,Krystian,,1,85.5,37.65,85.5,46.25,85.5,37.65,85.5,46.25,,,,,,,-0.007
75f487a4-0c66-491b-8955-9c128acec070,2nd half,12:10,730.97,Dribble,Team Matto,Mateusz,Kacper,0,88.6,45.9,,,88.6,45.9,,,,,,,,,
19efd5e2-d3c7-4fc9-bf65-f6e17295cb73,2nd half,12:12,732.8,Pass,Team Sempu,Kacper,,1,84.13,47.97,37.03,56.9,20.87,20.03,67.97,11.1,,,,,,,0.009
f22da798-c99f-4874-bf61-ee9913774a1c,2nd half,12:24,744.18,Pass,Team Sempu,Janek,,1,16.4,46.59,20.53,35.59,88.6,21.41,84.47,32.41,,,,,,,-0.02
e153dfc5-ee43-4cb1-9b61-1f94acfed73f,2nd half,12:27,747.96,Shot,Team Sempu,Hubert,Filip,0,20.53,33.87,,,84.47,34.13,,,,,blocked,0,,0.376,
4424292c-2656-4d57-a129-47e3103a0e75,2nd half,12:30,750.22,Pass,Team Matto,Tomek E,,1,1.28,27,22.25,2.93,1.28,27,22.25,2.93,,,,,,,-0.001
6ed31596-7725-445f-9edf-e51d59f8e15b,2nd half,12:37,757.61,Pass,Team Matto,Marek,,1,59.38,8.77,54.91,27,59.38,8.77,54.91,27,,,,,,,0.001
7ac8b5b2-ad17-48ea-9eaa-eef9aedc5725,2nd half,12:41,761.8,Pass,Team Matto,Krzysiek K,Wojtek,0,55.59,27.34,80.35,23.56,55.59,27.34,80.35,23.56,,,,,intercepted,,
3fd38946-2221-495b-b385-bd7b65204e3b,2nd half,12:47,767.11,Pass,Team Sempu,Wojtek,,1,81.72,23.9,81.38,19.78,23.28,44.1,23.62,48.22,,,,,,,0
edf736bd-c726-4ce2-b0b9-ee70db948426,2nd half,12:48,768.42,Pass,Team Sempu,Matto,,1,76.22,18.06,49.75,31.46,28.78,49.94,55.25,36.54,,,,,,,0.006
ec9a3967-4aef-4027-98b1-679e5573d4c7,2nd half,12:53,773.12,Pass,Team Sempu,Sempu,Tomek E,0,39.44,39.37,9.81,37.63,65.56,28.63,95.19,30.37,,,,,intercepted,,
5d9dece5-124a-4703-b0de-0bcc16a9b3c2,2nd half,13:02,782.23,Pass,Team Matto,Tomek E,,1,16.06,30.43,26.72,12.56,16.06,30.43,26.72,12.56,,,,,,,0
f3cafb35-4935-4f65-a6c7-b3f0604a892c,2nd half,13:06,786.18,Pass,Team Matto,Filip,,1,23.28,17.03,17.78,38.68,23.28,17.03,17.78,38.68,,,,,,,0
ea7a962b-dbbc-427b-83b4-fad34b4146f8,2nd half,13:12,792.97,Pass,Team Matto,Krystian,,1,26.03,42.12,83.78,48.31,26.03,42.12,83.78,48.31,,,,,,,0.018
9c48df81-9cef-49af-8093-f6cbbc021f65,2nd half,13:22,802.3,Ground duel,Team Matto,Wojtunia,Kacper,1,100.63,47.28,,,100.63,47.28,,,,,,,,,
b2b30f05-2e20-48b2-b367-d4cc7ff01b6a,2nd half,13:22,802.34,Key pass,Team Matto,Wojtunia,Michał W,1,99.25,47.28,89.97,44.53,99.25,47.28,89.97,44.53,,,,,,,-0.01
32538546-48c7-464c-b665-11f1073c6b61,2nd half,13:23,803.2,Shot,Team Matto,Michał W,,0,90.32,44.18,,,90.32,44.18,,,2.12,0.31,,1,,0.128,
1911f37c-02ad-44a3-a25c-8691d312d4ed,2nd half,13:25,805.83,Save,Team Sempu,Kroma,,1,104.76,33.18,,,0.24,34.82,,,,,,,,,
9a738ecd-6f7e-4ca4-baa1-c98361c163d6,2nd half,13:29,809.02,Pass,Team Sempu,Kroma,,1,92.38,28.71,82.07,28.37,12.62,39.29,22.93,39.63,,,,,,,-0.001
5164ae8e-2303-4082-b6bd-0c3abc5cf2af,2nd half,13:32,812.49,Pass,Team Sempu,Hubert,,1,77.6,25.62,60.06,17.03,27.4,42.38,44.94,50.97,,,,,,,0.003
6618c1ba-e810-4efe-8bc0-2212f21688c4,2nd half,13:36,816.49,Dribble,Team Sempu,Bartek,Marek,0,55.94,15.65,,,49.06,52.35,,,,,,,,,
e847ece1-8d1b-4226-afc6-a1d88f24ef28,2nd half,13:37,817.32,Pass,Team Matto,Marek,,1,54.91,12.9,64.53,4.31,54.91,12.9,64.53,4.31,,,,,,,0.001
1ae0db88-8021-4d74-b3fb-ecd545e2ffb5,2nd half,13:40,820.11,Pass,Team Matto,Łukasz (?),,1,64.88,4.31,71.41,16.34,64.88,4.31,71.41,16.34,,,,,,,0.007
d0f663b0-d45e-4389-92a8-5aa4cd01ce9b,2nd half,13:43,823.42,Ground duel,Team Matto,Michał W,Roszkol,0,79.66,23.9,,,79.66,23.9,,,,,,,,,
8a71265b-4fdc-4418-8867-e10b937e026a,2nd half,13:44,824.19,Pass,Team Sempu,Roszkol,,1,81.03,24.59,83.78,28.71,23.97,43.41,21.22,39.29,,,,,,,0
ec280451-24c7-476b-8fbb-318c348d1763,2nd half,13:46,826.47,Pass,Team Sempu,Matto,,1,81.72,32.15,73.81,26.65,23.28,35.85,31.19,41.35,,,,,,,0.001
4fef1c7e-f884-473e-bf4f-04f3d9352321,2nd half,13:51,831.47,Key pass,Team Sempu,Sempu,,0,47.34,40.06,27.06,43.84,57.66,27.94,77.94,24.16,,,,,out,,
7b82b0d1-aa33-4599-824e-25bae5f9a7bd,2nd half,13:52,832.76,Offside,Team Sempu,Janek,,1,27.75,44.87,,,77.25,23.13,,,,,,,,,
10ea257e-518f-45e8-b92b-17cb8d670960,2nd half,14:13,853.07,Pass,Team Matto,Tomek E,,1,12.28,32.5,22.25,27.68,12.28,32.5,22.25,27.68,,,,,,,-0.001
125b84ba-41d7-48ae-8b3c-ef728cc118f8,2nd half,14:16,856.06,Pass,Team Matto,Dawid,,1,22.59,28.03,12.96,33.87,22.59,28.03,12.96,33.87,,,,,,,0.001
c77bb90c-f8a5-4f8c-b752-929f5ab50d43,2nd half,14:20,860.08,Pass,Team Matto,Tomek E,,1,12.96,34.56,26.37,3.62,12.96,34.56,26.37,3.62,,,,,,,-0.001
a6d88169-b2dc-44fc-9d23-0e7ac137ed68,2nd half,14:25,865.68,Pass,Team Matto,Filip,,1,27.06,9.12,21.22,14.28,27.06,9.12,21.22,14.28,,,,,,,-0.001
43339d27-286c-4ac8-ab72-20b870c907aa,2nd half,14:29,869.44,Pass,Team Matto,Dawid,,1,39.69,16.99,38.27,25.82,39.69,16.99,38.27,25.82,,,,,,,0
346f60da-2b51-40b4-938a-9c78cd410401,2nd half,14:30,870.37,Pass,Team Matto,Marek,,1,39.09,25.96,47.69,23.9,39.09,25.96,47.69,23.9,,,,,,,0.002
0a15a668-f282-4674-9195-428021b72fcb,2nd half,14:33,873.32,Pass,Team Matto,Michał W,,1,48.37,24.25,45.28,5.68,48.37,24.25,45.28,5.68,,,,,,,-0.002
46e76ef6-b560-4353-a872-b1e94de8aaff,2nd half,14:37,877.57,Pass,Team Matto,Filip,,1,42.53,3.27,72.71,35.78,42.53,3.27,72.71,35.78,,,,,,,0.013
44418418-622e-46f2-b8c6-5fad3f2f1287,2nd half,14:39,879.89,Pass,Team Matto,Krzysiek K,,1,73.47,35.25,85.16,39.37,73.47,35.25,85.16,39.37,,,,,,,0.011
698ab015-9762-4b89-8076-425bb223f070,2nd half,14:45,885.25,Dribble,Team Matto,Mateusz,Kacper,1,86.88,39.03,,,86.88,39.03,,,,,,,,,
9f1b2fbe-7287-471b-899c-2d07c4c07ced,2nd half,14:46,886.07,Pass,Team Matto,Mateusz,,1,88.25,38,88.6,32.84,88.25,38,88.6,32.84,,,,,,,0
074534c4-ffd0-4cf1-95e1-e627b671186e,2nd half,14:47,887.03,Shot,Team Matto,Wojtunia,,0,98.04,27.38,,,98.04,27.38,,,1.11,1.14,,1,,0.529,
9183214e-7350-4910-8844-25b21a7f3164,2nd half,14:48,888.49,Save,Team Sempu,Kroma,,1,104.41,31.12,,,0.59,36.88,,,,,,,,,
9009e31c-1688-40cd-a768-b4e18b4ced3a,2nd half,15:23,923.06,Pass,Team Matto,Wojtunia,,1,104.41,0.18,97.88,40.06,104.41,0.18,97.88,40.06,,,,,,,0.22
bd07851a-76a4-46aa-8345-2323c3c9d0ac,2nd half,15:25,925.44,Shot,Team Matto,Mateusz,Kacper,0,98.57,39.03,,,98.57,39.03,,,,,blocked,0,,0.64,
dec33a91-e7d0-4d52-a067-362b647d2f7f,2nd half,15:26,926.56,Shot,Team Matto,Mateusz,,0,98.22,36.62,,,98.22,36.62,,,,,high,0,,0.497,
d1d5c575-80e0-4300-a603-65ef5eb4415c,2nd half,15:34,934.63,Pass,Team Sempu,Kroma,,1,99.94,27,89.5,2.48,5.06,41,15.5,65.52,,,,,,,-0.002
1cd2c259-d831-4429-981b-b54870fb4115,2nd half,15:39,939.03,Pass,Team Sempu,Bartek,,1,89.63,2.59,78.28,14.28,15.37,65.41,26.72,53.72,,,,,,,0.003
aa7427d0-43d7-4150-af42-b1d0ab01eaf5,2nd half,15:43,943.72,Pass,Team Sempu,Hubert,,1,78.63,14.96,75.88,11.87,26.37,53.04,29.12,56.13,,,,,,,0
fcdbba1c-9737-4d2a-bd71-30ec6f46e5d8,2nd half,15:45,945.88,Pass,Team Sempu,Mateusz (?),Marek,0,75.53,10.84,78.97,15.99,29.47,57.16,26.03,52.01,,,,,intercepted,,
6cad1cd0-67ca-4bab-9eda-fa2732588b4e,2nd half,15:47,947.19,Clearance,Team Sempu,Wojtek,,1,82.07,12.21,,,22.93,55.79,,,,,,,,,
a99955ee-7ab5-4a9a-b424-7cf369289d01,2nd half,15:51,951.95,Ground duel,Team Sempu,Krzysiek,Dawid,0,31.19,10.84,,,73.81,57.16,,,,,,,,,
5d7aede4-296f-497b-8225-fcd32d695c0a,2nd half,15:54,954.42,Pass,Team Matto,Krystian,,1,22.25,17.03,37.37,7.4,22.25,17.03,37.37,7.4,,,,,,,0.001
974ff919-650f-4369-8e9c-a3edb118521b,2nd half,15:58,958.97,Dribble,Team Matto,Filip,Hubert,1,43.56,10.84,,,43.56,10.84,,,,,,,,,
3fffeba2-1b69-497b-bcdc-9cf4442b975e,2nd half,15:59,959.51,Pass,Team Matto,Filip,Sempu,0,44.59,16.68,48.03,27.34,44.59,16.68,48.03,27.34,,,,,intercepted,,
6fc2190f-9761-4981-af29-4db74029536c,2nd half,16:06,966.23,Pass,Team Sempu,Sempu,,1,42.19,38.68,51.12,49,62.81,29.32,53.88,19,,,,,,,-0.003
56c9f09a-1801-4bd3-91c3-ce4299a0b2d1,2nd half,16:10,970.86,Pass,Team Sempu,Kacper,,1,39.44,52.44,50.09,52.09,65.56,15.56,54.91,15.91,,,,,,,-0.003
ba50fc27-b674-47bb-b7a7-a9f6d1c3eef8,2nd half,16:12,972.25,Pass,Team Sempu,Matto,,1,49.41,51.75,17.78,63.44,55.59,16.25,87.22,4.56,,,,,,,0.011
801f5ebb-5be9-471c-9b88-8ec576ed39fb,2nd half,16:18,978.54,Dribble,Team Sempu,Kacper,Mateusz,1,17.09,60.34,,,87.91,7.66,,,,,,,,,
8252743e-e505-4b64-9e32-be31280903bb,2nd half,16:19,979.54,Key pass,Team Sempu,Kacper,Tomek E,0,17.43,56.56,7.81,34.56,87.57,11.44,97.19,33.44,,,,,intercepted,,
b5170a0f-2e72-45f7-bede-9686934ba40b,2nd half,16:24,984.92,Pass,Team Matto,Tomek E,,1,15.71,34.21,25,33.53,15.71,34.21,25,33.53,,,,,,,-0.001
a3be6ebb-a588-4f80-bb49-44dac98e106f,2nd half,16:28,988.58,Pass,Team Matto,Marek,,1,25.68,33.53,22.93,8.43,25.68,33.53,22.93,8.43,,,,,,,-0.002
66287dac-30b7-4ce3-befb-8d9c9c3d499f,2nd half,16:34,994.29,Pass,Team Matto,Filip,,1,26.03,9.12,19.84,15.65,26.03,9.12,19.84,15.65,,,,,,,0
4220a68e-0c40-4337-9caa-e8ced134337a,2nd half,16:37,997.34,Pass,Team Matto,Dawid,,1,23.62,18.06,39.09,18.4,23.62,18.06,39.09,18.4,,,,,,,0.003
7bd45e62-b50d-4306-ae29-8ac8e00d4264,2nd half,16:42,1002.27,Pass,Team Matto,Marek,,1,39.78,20.46,26.72,19.43,39.78,20.46,26.72,19.43,,,,,,,-0.002
a079be39-9ff6-4fc4-a1c5-4126b91d1077,2nd half,16:48,1008.02,Pass,Team Matto,Dawid,,1,32.01,25.25,42.19,38.34,32.01,25.25,42.19,38.34,,,,,,,0.002
d182afcc-719a-4140-8291-08d673446db3,2nd half,16:51,1011.22,Pass,Team Matto,Dawid,,1,105,41.09,105,45.56,105,41.09,105,45.56,,,,,,,-0.193
f0a84cf0-2370-486b-95b2-9f31951d1dbc,2nd half,16:51,1011.48,Key pass,Team Matto,Michał W,Wojtunia,1,48.72,42.81,88.08,40.9,48.72,42.81,88.08,40.9,,,,,,,0.094
6f401363-8a39-46d1-8be3-9fa601d05f66,2nd half,16:55,1015.46,Shot,Team Matto,Wojtunia,,0,88.65,39.33,,,88.65,39.33,,,0.18,0.13,,1,,0.209,
a24a1f57-2e14-4bbe-9bac-1ffe7bd9b3a1,2nd half,16:56,1016.13,Save,Team Sempu,Kroma,,1,94.44,35.59,,,10.56,32.41,,,,,,,,,
48c3d750-f95d-414b-8611-a6a09b061e48,2nd half,17:08,1028.57,Pass,Team Matto,Łukasz (?),,1,105,0.18,97.54,4.31,105,0.18,97.54,4.31,,,,,,,0
186c3296-397e-4dfe-ae72-0a12fd843fd7,2nd half,17:12,1032.4,Pass,Team Matto,Michał W,Sempu,0,90.32,5.34,90.07,33.5,90.32,5.34,90.07,33.5,,,,,intercepted,,
f9115809-bf68-42bb-8f28-212ef511b122,2nd half,17:15,1035.55,Pass,Team Sempu,Sempu,Marek,0,90.32,33.53,79.66,27.68,14.68,34.47,25.34,40.32,,,,,intercepted,,
65df1c52-d275-41a7-a742-35fb2fc5f6c1,2nd half,17:20,1040.01,Pass,Team Matto,Marek,,1,81.38,25.62,78.28,40.06,81.38,25.62,78.28,40.06,,,,,,,-0.011
50fd4006-d897-4f21-abf8-9fb3eb7c38f2,2nd half,17:26,1046.85,Key pass,Team Matto,Krystian,Kroma,0,80,42.47,103.38,33.18,80,42.47,103.38,33.18,,,,,intercepted,,
30fa2f70-35bd-4501-9d7a-b2b63f3492aa,2nd half,17:33,1053.04,Pass,Team Sempu,Kroma,,1,90.32,37.31,88.25,45.56,14.68,30.69,16.75,22.44,,,,,,,-0.001
472171b9-5ebd-42c1-9bf2-172049f5b1f4,2nd half,17:35,1056,Pass,Team Sempu,Kacper,,1,88.94,43.84,61.09,26.31,16.06,24.16,43.91,41.69,,,,,,,0.005
7626bcd3-1b4c-4b0a-b669-5de9787b1d5d,2nd half,17:39,1059.18,Pass,Team Sempu,Bartek,,1,59.03,26.31,32.9,28.71,45.97,41.69,72.1,39.29,,,,,,,0.009
59a45b66-8239-4bfb-bf07-37189b96f590,2nd half,17:43,1063.91,Dribble,Team Sempu,Janek,Dawid,1,32.56,28.71,,,72.44,39.29,,,,,,,,,
7e06336e-a225-4c77-9785-2aca45fd1f61,2nd half,17:45,1065.87,Shot,Team Sempu,Janek,,0,18.06,28.66,,,86.94,39.34,,,-0.46,0.19,,0,,0.377,
b5781aa7-49ad-4fb6-a322-335eff3a731f,2nd half,18:00,1080.57,Pass,Team Matto,Tomek E,,1,5.4,40.4,22.25,50.03,5.4,40.4,22.25,50.03,,,,,,,0.001
4ab7e464-6c21-4219-80e9-abd10c8cb031,2nd half,18:04,1084.64,Pass,Team Matto,Mateusz,,1,25,49.69,33.25,46.93,25,49.69,33.25,46.93,,,,,,,0.001
f5bc86cf-1e1b-4f35-8317-88de92517faf,2nd half,18:05,1085.58,Pass,Team Matto,Marek,,1,33.59,46.93,25.34,47.62,33.59,46.93,25.34,47.62,,,,,,,-0.001
b61885da-f8ff-4003-8f78-f1d59f4ea6f3,2nd half,18:08,1088.29,Pass,Team Matto,Mateusz,,1,24.65,47.28,19.5,42.12,24.65,47.28,19.5,42.12,,,,,,,0
d5bac887-c339-4b2d-8394-46f64f8482c2,2nd half,18:10,1090.9,Pass,Team Matto,Krystian,,1,19.5,41.78,20.53,27,19.5,41.78,20.53,27,,,,,,,0
7522e086-477b-4c3c-94b3-a89828a628d2,2nd half,18:16,1096.28,Pass,Team Matto,Dawid,,1,30.5,22.53,40.83,3.33,30.5,22.53,40.83,3.33,,,,,,,0
d214a8f5-df90-498b-8708-88c8ceb2613c,2nd half,18:21,1101.72,Pass,Team Matto,Filip,Hubert,0,43.96,9.17,58.48,21.97,43.96,9.17,58.48,21.97,,,,,intercepted,,
4497bf9e-e0a9-4b28-908e-280c185b5e0c,2nd half,18:25,1105.74,Pass,Team Sempu,Hubert,,1,59.03,21.49,69,19.78,45.97,46.51,36,48.22,,,,,,,-0.002
